Date,Open,High,Low,Close,Volume
2016-07-21,37.5173,37.5743,37.2457,37.3890,19062000
2016-07-22,37.5332,37.6387,37.3022,37.6303,20920000
2016-07-25,37.5510,37.6571,37.3721,37.5431,21466000
2016-07-26,37.5431,37.6293,37.3067,37.5495,23792000
2016-07-27,37.6150,37.8866,37.4643,37.7636,32172000
2016-07-28,38.1041,38.1106,37.6209,37.9554,73464000
2016-07-29,39.5349,39.8437,39.1528,39.2192,101810000
2016-08-01,38.9878,40.0196,38.9070,39.6950,60594000
2016-08-02,39.5161,39.7634,39.3773,39.6544,39928000
2016-08-03,39.4735,39.6256,39.3025,39.5949,29206000
2016-08-04,39.5612,39.6583,39.3471,39.5121,21520000
2016-08-05,39.6539,40.0063,39.5399,39.9919,36146000
2016-08-08,39.9458,40.0251,39.7322,39.9076,24426000
2016-08-09,39.8710,40.3091,39.8496,40.0191,32154000
2016-08-10,39.9978,40.1877,39.9701,40.0692,18370000
2016-08-11,40.1673,40.3363,39.9458,40.0548,25646000
2016-08-12,39.9007,40.0048,39.8288,39.9978,17946000
2016-08-15,40.0058,40.2114,39.8482,39.9438,18596000
2016-08-16,39.8219,39.8596,39.4997,39.7074,21158000
2016-08-17,39.6484,39.9275,39.4651,39.9170,21322000
2016-08-18,39.9141,40.0449,39.7292,39.7847,17292000
2016-08-19,39.6380,39.7094,39.4938,39.6311,22416000
2016-08-22,39.5746,39.6137,39.3674,39.4973,17056000
2016-08-23,39.6722,39.6980,39.4497,39.4794,18350000
2016-08-24,39.4928,39.5721,39.1905,39.3312,25672000
2016-08-25,39.2519,39.3868,39.0155,39.2173,24054000
2016-08-26,39.2762,39.6187,39.1236,39.3124,24978000
2016-08-29,39.3040,39.5751,39.1687,39.4413,15474000
2016-08-30,39.2956,39.5493,39.1266,39.2480,23348000
2016-08-31,39.1330,39.2306,39.0141,39.1454,21428000
2016-09-01,39.2510,39.2961,38.9709,39.2222,26070000
2016-09-02,39.4140,39.5047,39.3144,39.4933,26998000
2016-09-06,39.5686,40.1881,39.4219,40.0459,39790000
2016-09-07,40.0414,40.1738,39.8328,40.0444,22906000
2016-09-08,39.9071,40.0657,39.6985,39.7892,23554000
2016-09-09,39.5875,39.7352,39.0562,39.0775,37752000
2016-09-12,38.8812,39.6569,38.8307,39.5900,37274000
2016-09-13,39.3516,39.4398,38.8718,39.0894,36180000
2016-09-14,39.0304,39.4665,39.0304,39.1756,25842000
2016-09-15,39.1533,39.8293,39.0864,39.7094,31144000
2016-09-16,39.5999,39.5999,39.3322,39.5478,42612000
2016-09-19,39.7034,39.8462,39.3293,39.4199,22990000
2016-09-20,39.6484,39.7847,39.5622,39.6375,20984000
2016-09-21,39.7109,39.9413,39.4517,39.8977,26970000
2016-09-22,40.1440,40.5931,40.0305,40.4389,35186000
2016-09-23,40.3988,40.4910,40.2793,40.3899,28234000
2016-09-26,40.1351,40.1480,39.6707,39.7798,29454000
2016-09-27,39.7391,40.3170,39.7391,40.1802,27346000
2016-09-28,39.8506,40.1564,39.7862,40.1470,29406000
2016-09-29,40.0068,40.3378,39.6911,39.7793,27000000
2016-09-30,39.8268,40.0494,39.7228,39.8496,33204000
2016-10-03,39.7748,39.8239,39.4616,39.6673,29784000
2016-10-04,39.8962,39.9706,39.6321,39.7867,25174000
2016-10-05,39.9458,40.0697,39.6836,39.7094,24276000
2016-10-06,39.8506,39.9929,39.6737,39.8011,21998000
2016-10-07,39.9423,39.9428,39.4908,39.6836,23262000
2016-10-10,39.8432,40.5098,39.7594,40.3507,29922000
2016-10-11,40.3507,40.6327,40.0137,40.1227,34432000
2016-10-12,40.2412,40.3671,40.0722,40.2318,18158000
2016-10-13,39.9493,39.9735,39.5800,39.8506,27380000
2016-10-14,40.0177,40.1485,39.7634,39.8764,22238000
2016-10-17,39.9453,40.3170,39.8382,39.9874,21128000
2016-10-18,40.3527,41.0763,40.3091,40.7135,45786000
2016-10-19,40.7824,41.1253,40.7824,40.9786,30002000
2016-10-20,41.0143,41.0594,40.6669,40.7204,27878000
2016-10-21,40.6396,40.8523,40.5559,40.8409,32316000
2016-10-24,41.1397,41.5288,41.0877,41.4197,28952000
2016-10-25,41.5565,41.5565,40.9023,41.0634,37814000
2016-10-26,40.9925,41.0218,40.4587,40.7437,35898000
2016-10-27,40.7888,40.9657,40.3725,40.5083,59470000
2016-10-28,41.1323,41.5813,40.4910,40.6178,87098000
2016-10-31,40.7601,40.7700,40.0449,40.1391,44854000
2016-11-01,40.1872,40.3403,39.5622,39.9200,47118000
2016-11-02,39.9835,39.9835,38.9050,39.0745,47014000
2016-11-03,38.8802,39.1528,38.5893,38.7658,43504000
2016-11-04,38.2260,39.0775,38.2112,38.7117,39412000
2016-11-07,39.3982,39.8962,39.2966,39.7490,39852000
2016-11-08,39.7490,40.4434,39.6296,40.2422,35382000
2016-11-09,39.7391,40.2288,39.2539,39.9255,61970000
2016-11-10,40.1440,40.1470,38.0739,38.6716,118192000
2016-11-11,38.4991,38.5229,37.9406,38.2483,71852000
2016-11-14,38.2488,38.2498,36.8527,37.3300,73766000
2016-11-15,37.9371,38.6691,37.9247,38.4173,58878000
2016-11-16,38.1824,38.8307,37.9797,38.6562,35968000
2016-11-17,38.7811,39.0983,38.6498,38.9625,30674000
2016-11-18,39.0126,39.2168,38.4268,38.4575,36126000
2016-11-21,38.5631,38.9818,38.4738,38.8951,32616000
2016-11-22,39.1028,39.3397,38.8426,38.9050,27884000
2016-11-23,39.1290,39.1290,38.2929,38.6077,26260000
2016-11-25,38.7866,38.8009,38.5675,38.6686,12270000
2016-11-28,38.5754,39.6355,38.5630,38.9442,51508000
2016-11-29,39.0725,39.4720,38.9219,39.1251,31240000
2016-11-30,39.1082,39.2277,38.3177,38.4530,45582000
2016-12-01,38.5854,38.5878,37.3369,37.8806,57342000
2016-12-02,37.7602,38.1864,37.6165,37.8871,34376000
2016-12-05,38.1616,38.6572,38.0114,38.5690,33770000
2016-12-06,38.6666,38.9189,38.3262,38.4679,34682000
2016-12-07,38.6547,39.2519,38.3366,39.2257,40588000
2016-12-08,39.2990,39.5989,39.0492,39.4091,32250000
2016-12-09,39.6137,40.1416,39.5518,40.1168,38090000
2016-12-12,39.8873,40.2109,39.8729,40.0400,32572000
2016-12-13,40.2625,40.8527,40.2402,40.4087,42564000
2016-12-14,40.4374,40.8508,40.2818,40.5351,35994000
2016-12-15,40.5088,40.7883,40.2432,40.4241,35394000
2016-12-16,40.5559,40.6000,40.0509,40.1361,51978000
2016-12-19,40.1084,40.4523,39.8715,40.2679,25272000
2016-12-20,40.3110,40.4657,40.1936,40.4017,25438000
2016-12-21,40.4275,40.4275,39.9012,40.2531,29192000
2016-12-22,40.0994,40.1971,39.9473,40.1282,22632000
2016-12-23,40.0454,40.1921,39.9017,40.0350,15310000
2016-12-27,40.0786,40.4414,39.9359,40.1406,19520000
2016-12-28,40.3091,40.3091,39.7694,39.8749,24296000
2016-12-29,39.7639,39.9334,39.5562,39.7912,21148000
2016-12-30,39.8075,39.8115,39.1340,39.2742,34718000
2017-01-03,39.6792,40.2154,39.4943,40.0454,39180000
2017-01-04,40.1386,40.3140,39.8521,40.0335,30306000
2017-01-05,40.0201,40.3294,39.9418,40.2937,26810000
2017-01-06,40.3913,41.0837,40.2184,40.8979,40342000
2017-01-09,40.9553,41.1566,40.7199,40.9955,28178000
2017-01-10,40.9900,41.1060,40.7953,40.9375,23948000
2017-01-11,40.9677,41.1303,40.7125,41.1283,26508000
2017-01-12,41.0549,41.1541,40.6897,41.1119,26990000
2017-01-13,41.1848,41.3657,41.1115,41.1818,25804000
2017-01-17,41.1352,41.1442,40.7982,41.0094,28818000
2017-01-18,41.1253,41.1258,40.8418,41.0867,20554000
2017-01-19,41.0857,41.2839,40.8359,40.8562,21410000
2017-01-20,41.0901,41.0976,40.8676,41.0445,26124000
2017-01-23,41.2150,41.9054,41.0708,41.8504,49148000
2017-01-24,41.9768,42.2018,41.7438,42.1032,33768000
2017-01-25,42.3024,42.5621,42.1136,42.5452,33108000
2017-01-26,42.5750,42.6716,42.1522,42.4724,69866000
2017-01-27,42.5725,42.9690,41.7250,41.8801,75050000
2017-01-30,41.4851,41.4936,40.6907,40.8295,70338000
2017-01-31,40.6149,40.7918,40.3125,40.6491,40404000
2017-02-01,40.8379,40.8379,40.2555,40.4037,45020000
2017-02-02,40.3918,40.8656,40.2456,40.5534,33784000
2017-02-03,40.7948,40.9434,40.6074,40.6461,30562000
2017-02-06,40.6852,40.7581,40.3566,40.7199,27018000
2017-02-07,40.9122,41.2304,40.8027,41.0971,33332000
2017-02-08,41.1615,41.3459,40.8929,41.1293,26044000
2017-02-09,41.2210,41.2334,40.9618,41.1382,23884000
2017-02-10,41.2814,41.4896,41.1605,41.3756,28302000
