Date,Open,High,Low,Close,Volume
2020-10-02,306.6899,311.5995,306.2184,308.6685,89431100
2020-10-05,310.7213,314.3273,310.6751,314.1424,45713100
2020-10-06,314.2810,316.3706,309.1679,309.6765,90128900
2020-10-07,312.6260,315.8713,312.5982,315.0669,56999600
2020-10-08,316.9993,317.9239,316.0839,317.8591,45242500
2020-10-09,319.5049,321.1600,318.8855,320.6977,59528600
2020-10-12,323.2311,327.3271,322.7411,325.8570,80388500
2020-10-13,325.7183,325.8940,322.7688,323.7304,73255500
2020-10-14,324.3037,325.3947,320.9659,321.6963,57727900
2020-10-15,317.7944,321.7794,317.2581,321.2986,60357700
2020-10-16,322.6487,324.3038,320.9290,321.1046,89501900
2020-10-19,322.3620,322.9907,315.3258,316.2227,68425600
2020-10-20,317.5634,320.7255,316.8052,317.4894,60051900
2020-10-21,317.4431,319.6067,316.5832,316.8883,63575000
2020-10-22,317.1010,319.2091,314.9652,318.6266,55399300
2020-10-23,319.8471,319.9026,317.2582,319.7084,49143900
2020-10-26,316.3336,317.1195,310.3144,313.8002,91473000
2020-10-27,314.1423,314.4751,312.5057,312.7184,65994100
2020-10-28,307.0599,312.7461,301.5400,302.0300,127094300
2020-10-29,302.2611,308.2618,300.5783,305.0996,90597700
2020-10-30,303.5279,304.8316,298.2762,301.9191,120287300
2020-11-02,305.3031,307.3002,302.5663,305.3031,86068300
2020-11-03,308.5300,312.7462,305.3863,310.6935,93294200
2020-11-04,315.1594,321.7056,313.9851,317.6373,126959700
2020-11-05,322.9075,325.6350,322.5561,323.8321,82039700
2020-11-06,323.5454,325.0063,321.4373,323.7581,74973000
2020-11-09,336.5268,336.9059,327.3640,327.8263,172304200
2020-11-10,326.8370,328.3996,324.0817,327.3456,85552000
2020-11-11,329.5276,330.6002,328.2887,329.7773,58649000
2020-11-12,328.7694,329.8235,324.7751,326.5781,67546200
2020-11-13,328.4828,331.8391,327.9650,331.0994,62892200
2020-11-16,333.7623,335.4266,332.4771,335.2324,74541100
2020-11-17,332.8284,334.6314,331.3213,333.4294,66111000
2020-11-18,333.6975,334.2430,329.3796,329.4166,70591300
2020-11-19,328.7880,331.1735,327.4473,330.8036,59940900
2020-11-20,330.5446,330.7480,328.4643,328.5382,70417300
2020-11-23,330.3413,331.7652,328.1130,330.5077,63230600
2020-11-24,333.0503,336.3789,332.1997,335.8334,62415900
2020-11-25,335.7502,335.7779,334.2246,335.3156,45330900
2020-11-27,336.4067,336.7210,335.2417,336.2495,28514100
2020-11-30,335.4728,335.7410,332.0888,334.7609,83872700
2020-12-01,338.0062,339.9571,337.4145,338.4223,74231400
2020-12-02,337.3128,339.2915,336.7396,339.1343,45927000
2020-12-03,339.0325,340.4286,337.9414,339.0417,62882000
2020-12-04,339.6243,341.9635,339.5318,341.9635,50749900
2020-12-07,341.1962,341.7509,339.9942,341.2609,48944300
2020-12-08,339.9941,342.8233,339.9478,342.2593,42458900
2020-12-09,342.9158,343.0729,338.3575,339.1896,74098300
2020-12-10,337.8213,340.1235,336.9521,339.0787,57735400
2020-12-11,337.3868,339.0881,335.8705,338.6812,57698600
2020-12-14,340.8448,341.9173,336.9892,337.1649,69216200
2020-12-15,339.6982,341.7231,338.3298,341.7231,63865300
2020-12-16,341.9357,343.1747,341.0573,342.2593,58420500
2020-12-17,343.8959,344.3767,343.0730,344.1733,64119500
2020-12-18,344.4611,344.6283,340.7934,342.7990,136542300
2020-12-21,338.8898,351.4158,336.1599,341.5733,96386700
2020-12-22,341.8982,342.0097,339.8740,340.9976,47949000
2020-12-23,341.9633,343.2076,340.9791,341.3041,46201400
2020-12-24,341.7777,342.6598,341.1927,342.6319,26457900
2020-12-28,345.1761,345.9654,344.5540,345.5754,39000400
2020-12-29,347.0982,347.2746,344.3312,344.9161,53680500
2020-12-30,345.7333,346.4390,345.0183,345.4083,49455300
2020-12-31,345.2133,347.8875,344.7026,347.1632,78520700
2021-01-04,348.4910,348.6210,338.7506,342.4370,110210800
2021-01-05,341.7962,345.8818,341.7497,344.7953,66426200
2021-01-06,343.2912,350.0417,342.7433,346.8568,107997700
2021-01-07,349.2246,352.7530,349.0482,352.0102,68766800
2021-01-08,353.3938,354.2294,350.1532,354.0159,71677200
2021-01-11,350.8495,353.3844,350.7288,351.6295,51034700
2021-01-12,351.8152,352.7159,349.4660,351.7038,52547700
2021-01-13,351.6295,353.6444,350.8495,352.6509,45303600
2021-01-14,353.3937,353.8951,351.0817,351.4159,49989100
2021-01-15,349.8003,350.5988,346.9961,348.8532,107160000
2021-01-19,351.3044,352.1309,349.8281,351.5923,51233300
2021-01-20,353.8766,357.2936,353.4866,356.4579,61836100
2021-01-21,357.0150,357.4422,355.8636,356.7829,47840100
