Date,Open,High,Low,Close,Volume
2016-07-21,49.4935,49.7145,49.2990,49.3344,32776700
2016-07-22,49.5819,50.0682,49.3167,50.0152,32157200
2016-07-25,49.9267,50.1655,49.7411,50.1566,25610600
2016-07-26,49.9709,50.6517,49.9621,50.1831,28079000
2016-07-27,50.0505,50.2185,49.6085,49.6792,32327500
2016-07-28,49.5112,49.8383,49.2636,49.6969,37550400
2016-07-29,49.7411,50.1831,49.5554,50.1124,30558700
2016-08-01,50.0417,50.1743,49.6350,50.0240,26003400
2016-08-02,50.2627,50.3069,49.7853,50.0240,35122000
2016-08-03,50.1124,50.4926,49.9444,50.3688,22075600
2016-08-04,50.2185,50.8551,50.1035,50.7401,26587700
2016-08-05,50.9700,51.4651,50.7932,51.2441,29335200
2016-08-08,51.3325,51.3590,51.0849,51.3325,19473500
2016-08-09,51.4297,51.7215,51.2971,51.4563,16920700
2016-08-10,51.4209,51.5624,51.1203,51.2971,15756900
2016-08-11,51.3060,51.6773,51.3060,51.5447,18162300
2016-08-12,51.3060,51.4474,50.9435,51.2264,21655200
2016-08-15,51.2883,51.7215,51.2441,51.3856,19283900
2016-08-16,51.2521,51.2610,50.9496,51.1009,20523500
2016-08-17,51.1898,51.3144,50.9140,51.2076,18856400
2016-08-18,51.0831,51.3322,50.9496,51.2432,14214300
2016-08-19,51.0920,51.3589,50.8874,51.2610,17271000
2016-08-22,51.2432,51.3766,50.9407,51.3055,15221900
2016-08-23,51.5101,51.7592,51.4656,51.5012,18732400
2016-08-24,51.4211,51.6346,51.3500,51.5546,18151500
2016-08-25,51.4923,51.8570,51.4033,51.7503,18552600
2016-08-26,51.8482,52.2218,51.3233,51.6257,20971200
2016-08-29,51.7592,52.1328,51.6880,51.6880,16417200
2016-08-30,51.5813,51.7681,51.2521,51.5012,16930200
2016-08-31,51.2877,51.4211,50.9763,51.1186,20860300
2016-09-01,50.7183,51.4389,50.7183,51.2343,26075400
2016-09-02,51.3055,51.7681,51.0831,51.3055,18900500
2016-09-06,51.4033,51.4211,50.8962,51.2521,16278400
2016-09-07,51.1275,51.4567,51.0742,51.2966,17493400
2016-09-08,51.2699,51.4122,50.8695,51.0920,20146100
2016-09-09,50.5226,51.1720,50.0066,50.0066,35113900
2016-09-12,49.8198,50.8962,49.4728,50.7539,29303000
2016-09-13,50.2646,50.3980,49.8643,50.2913,30130200
2016-09-14,50.1667,50.3803,49.8465,50.0511,24062500
2016-09-15,49.9532,51.0208,49.8020,50.8784,26847000
2016-09-16,51.2699,51.2699,50.4870,50.9318,44607000
2016-09-19,50.9496,51.3766,50.5760,50.6471,20937100
2016-09-20,51.0208,51.0208,50.4870,50.5404,17384000
2016-09-21,51.1631,51.4656,50.7806,51.3855,33707300
2016-09-22,51.5279,51.5991,51.2699,51.4389,19822200
2016-09-23,51.4834,51.5190,51.0475,51.0920,19955300
2016-09-26,50.7806,50.8340,50.5582,50.6205,21688700
2016-09-27,50.6471,51.6524,50.4247,51.5546,28065100
2016-09-28,51.4923,51.6524,51.3055,51.6257,20536400
2016-09-29,51.4300,51.7503,50.8962,51.0653,25463500
2016-09-30,51.2165,51.3944,51.0119,51.2432,29910800
2016-10-03,51.0742,51.1987,50.7628,51.0831,19189500
2016-10-04,50.9496,51.2432,50.6827,50.9229,20085900
2016-10-05,50.9674,51.5635,50.9407,51.2788,16726400
2016-10-06,51.3678,51.4745,50.9585,51.3678,16212600
2016-10-07,51.4656,51.5813,51.0831,51.4211,20089000
2016-10-10,51.5190,51.9460,51.4834,51.6347,18196500
2016-10-11,51.5012,51.6168,50.6115,50.8784,26497400
2016-10-12,50.8073,50.9496,50.1756,50.8073,22177500
2016-10-13,50.4425,50.9763,50.1045,50.6382,25313700
2016-10-14,50.8162,51.3678,50.8162,51.0831,27402500
2016-10-17,51.0297,51.1186,50.5938,50.9051,23830000
2016-10-18,51.1809,51.5546,51.0742,51.2966,19149500
2016-10-19,51.1275,51.4567,51.0653,51.1809,22878400
2016-10-20,51.1542,51.1720,50.4069,50.9318,49455600
2016-10-21,53.6274,53.7787,52.9246,53.0759,80032200
2016-10-24,53.3249,54.2680,53.3161,54.2680,54067000
2016-10-25,54.1345,54.5971,54.0900,54.2591,35137200
