Date,Open,High,Low,Close,Volume
2016-07-21,74.0356,74.3059,73.0663,73.4298,9018000
2016-07-22,74.5388,74.6320,73.0011,74.4736,12532400
2016-07-25,74.7159,74.7159,73.3739,73.5696,7979900
2016-07-26,73.6069,73.6814,72.6376,73.1502,9673200
2016-07-27,73.1223,73.4298,72.2555,73.1875,10194400
2016-07-28,73.3366,74.5575,73.2061,73.8026,8709700
2016-07-29,73.8492,73.9517,72.6935,72.7401,7777700
2016-08-01,72.9824,73.1875,72.4419,72.9358,8908800
2016-08-02,72.7588,73.1316,72.4606,72.9545,7910000
2016-08-03,72.9545,73.3552,72.8892,73.3552,7272700
2016-08-04,73.4671,74.2313,73.3925,74.0729,5954400
2016-08-05,74.3059,74.7812,74.2406,74.6880,6662500
2016-08-08,74.7718,74.8743,74.3711,74.5109,5119700
2016-08-09,74.5202,75.0048,74.5109,74.6134,4455700
2016-08-10,74.5295,74.7625,74.1008,74.2593,5945500
2016-08-11,74.5575,74.8184,74.4084,74.6693,6577700
2016-08-12,74.3711,74.6320,74.2313,74.5761,4420400
2016-08-15,74.6786,75.6292,74.5761,75.4056,6290300
2016-08-16,74.9489,75.4056,74.7625,75.3124,6182600
2016-08-17,75.3497,75.4898,75.0603,75.4711,4655400
2016-08-18,74.6962,75.2377,74.6028,74.9389,7453900
2016-08-19,74.6962,75.1256,74.4441,75.1256,8480900
2016-08-22,75.0043,75.6951,74.6495,75.6765,7954500
2016-08-23,75.9659,76.3300,75.4337,75.4337,10007800
2016-08-24,75.4338,75.6018,74.8643,74.9576,5028000
2016-08-25,74.9576,75.1723,74.6868,74.9856,5773700
2016-08-26,75.2657,75.7511,74.8455,75.2190,7932200
2016-08-29,75.1910,75.6111,75.1910,75.4991,4766700
2016-08-30,75.6205,75.7979,75.3591,75.7792,4128700
2016-08-31,75.5738,75.8071,75.3497,75.5271,7386100
2016-09-01,75.7511,76.1339,75.5924,75.9005,6240600
2016-09-02,76.1526,76.6941,76.0873,76.5540,6408900
2016-09-06,76.5541,77.0489,76.3767,77.0489,8140400
2016-09-07,77.0022,77.7304,76.8901,77.7117,9304700
2016-09-08,77.5063,78.0758,77.1049,77.4596,7961100
2016-09-09,76.9275,77.3103,75.9286,75.9286,11563000
2016-09-12,75.9379,77.6090,75.7885,77.4596,9882700
2016-09-13,76.9368,76.9648,76.1993,76.4513,8834300
2016-09-14,76.0499,76.7594,76.0406,76.0779,10999500
2016-09-15,76.0126,76.6754,75.7979,76.5634,10580300
2016-09-16,76.3113,76.7968,76.0126,76.6194,11702000
2016-09-19,76.9555,77.5250,76.7688,77.0302,8361700
2016-09-20,77.4596,77.7024,76.8528,77.0022,6473300
2016-09-21,77.4129,77.7210,76.8061,77.6930,7536200
2016-09-22,77.8797,78.2251,77.6743,77.8237,6599400
2016-09-23,77.7957,77.9077,77.0395,77.0582,8283700
2016-09-26,76.6941,76.7968,76.2646,76.3766,8486800
2016-09-27,76.3580,76.9088,76.0873,76.7034,7969500
2016-09-28,76.9088,77.4970,76.4980,77.4596,7974300
2016-09-29,77.2262,77.5436,76.3580,76.4793,5885400
2016-09-30,76.7034,77.5249,76.2553,77.2075,9776800
2016-10-03,76.9461,77.5903,76.8341,77.3569,8155400
2016-10-04,77.7490,77.9824,77.0955,77.2356,5772000
2016-10-05,77.4503,77.9077,77.3943,77.8144,6163400
2016-10-06,77.5996,77.9357,77.3756,77.8237,7687100
2016-10-07,77.9451,78.1411,77.1515,77.3756,8238100
2016-10-10,77.6090,77.9917,77.4316,77.5996,7371500
2016-10-11,77.1889,77.2916,76.1526,76.5914,6227400
2016-10-12,76.4046,77.0582,76.3860,76.7874,3923600
2016-10-13,76.2273,76.6754,75.7232,76.4327,6810900
2016-10-14,76.5914,77.6650,76.5914,76.9742,6698100
2016-10-17,77.0955,77.1982,76.5914,76.6941,8473700
2016-10-18,76.0873,76.8995,75.9472,76.1619,11680400
2016-10-19,76.2273,77.3663,76.2273,77.3103,8440900
2016-10-20,77.5343,77.5810,76.7128,77.0208,6945200
2016-10-21,76.5727,77.0581,76.1619,76.8808,8043200
2016-10-24,77.7397,78.0384,77.2169,77.6463,16267000
2016-10-25,77.6463,77.6463,76.2740,76.5820,15085900
2016-10-26,76.1993,76.7968,76.0032,76.3206,8748400
2016-10-27,76.5167,76.8061,76.1899,76.4793,7039200
2016-10-28,77.0395,77.8237,76.6567,76.7594,10919600
